GEOID10,COUNTYFP10,POP,WHITE,RRATIO,HS_POP,is_school,enrollment,borders,POS
420912058071,091,1686.0,945.0,0.5604982206405694,444.0,False,0,"['420912058011', '420912058052', '420912058051', '420912059052', '420912059051', '420912058082', '420912058062']","('+40.0882996', '-075.3710750')"
420912058093,091,1152.0,881.0,0.7647569444444444,303.0,False,0,"['420912058083', '420912058092', '420912057001', '420912058051', '420912058091', '420912057005', '420912058081', '420912058053']","('+40.1095881', '-075.3612391')"
420912058082,091,1697.0,1470.0,0.8662345315262228,447.0,False,0,"['420912058083', '420912058011', '420912058052', '420912058091', '420912058084', '420912058053', '420912058071']","('+40.0982516', '-075.3877907')"
420912058062,091,1452.0,998.0,0.6873278236914601,382.0,False,0,"['420912058061', '420912059062', '420912058051', '420912059052', '420912057002', '420912057004', '420912059051', '420912057003', '420912057005', '420912058071']","('+40.0949815', '-075.3513441')"
420912049004,091,1187.0,1139.0,0.9595619208087616,50.0,False,0,"['420454097011', '420454098021', '420454097021', '420912059041', '420912049002', '420912049001', '420912049003']","('+40.0485915', '-075.3386197')"
420912054003,091,835.0,805.0,0.9640718562874252,35.0,False,0,"['420912054004', '420912055012', '420912054001', '420912055021', '420912054002', '420912055011', '420912054005']","('+40.0058007', '-075.2779968')"
420912048001,091,1161.0,1130.0,0.9732988802756245,49.0,False,0,"['420912042001', '420912048003', '420912047011', '420912048002', '420912047012']","('+40.0620159', '-075.2829875')"
420912055022,091,842.0,696.0,0.8266033254156769,36.0,False,0,"['420454088004', '420454089001', '420454088005', '420912055033', '420912055021', '420912055023', '420912055024']","('+39.9897289', '-075.2835408')"
420912045003,091,862.0,845.0,0.9802784222737819,36.0,False,0,"['420912056003', '420912045002', '420912056004', '420912056002', '420912045004', '420912045001']","('+40.0018276', '-075.2528954')"
420912054004,091,934.0,863.0,0.923982869379015,39.0,False,0,"['420912054003', '420912055012', '420912055011', '420912053002', '420912053001', '420912054005', '420912052001']","('+40.0083541', '-075.2879196')"
420912055012,091,700.0,631.0,0.9014285714285715,30.0,False,0,"['420912054003', '420912054004', '420912055021', '420912055023', '420912055011', '420912055013', '420912055024']","('+40.0023169', '-075.2844898')"
420912056003,091,818.0,756.0,0.9242053789731052,35.0,False,0,"['420912045003', '420912056004', '420912056002', '420912056001']","('+40.0081067', '-075.2624332')"
420912052002,091,710.0,637.0,0.8971830985915493,30.0,False,0,"['420912052003', '420912053001', '420912052001']","('+40.0188850', '-075.2985600')"
420912046003,091,583.0,493.0,0.8456260720411664,25.0,False,0,"['420912046004', '420912046005', '420912047022', '420912046002', '420912056002']","('+40.0158030', '-075.2509254')"
420912046004,091,885.0,821.0,0.927683615819209,37.0,False,0,"['420912046003', '420912047021', '420912046005', '420912047022', '420912044003', '420912044002', '420912044004']","('+40.0152407', '-075.2425155')"
420912045002,091,1324.0,1092.0,0.824773413897281,56.0,False,0,"['420912045003', '420912043002', '420912045001', '420912044001']","('+39.9971586', '-075.2441777')"
420912055033,091,1316.0,1027.0,0.7803951367781155,56.0,False,0,"['420454089001', '420912055022', '420912055021', '420912055031', '420912055032']","('+39.9863082', '-075.2766871')"
420912046001,091,997.0,779.0,0.7813440320962889,42.0,False,0,"['420912054001', '420912047011', '420912048002', '420912046002', '420912056001', '420912047012']","('+40.0240406', '-075.2675581')"
420912048003,091,1953.0,1841.0,0.942652329749104,82.0,False,0,"['420912048001', '420912042001', '420912051001', '420912049002', '420912049001', '420912048002', '420912050001', '420912052001']","('+40.0466273', '-075.2982171')"
420912051001,091,1161.0,859.0,0.739879414298019,49.0,False,0,"['420454083003', '420912048003', '420912052003', '420912051002', '420912050001', '420912052001']","('+40.0276637', '-075.3053232')"
420912054001,091,1545.0,1134.0,0.7339805825242719,65.0,False,0,"['420912054003', '420912046001', '420912048002', '420912056004', '420912054002', '420912056001', '420912054005', '420912052001']","('+40.0149725', '-075.2759615')"
420912049002,091,1757.0,1608.0,0.9151963574274331,74.0,False,0,"['420912049004', '420912048003', '420912049001', '420912049003', '420912050001']","('+40.0384856', '-075.3212772')"
420912043001,091,1439.0,1198.0,0.8325225851285615,61.0,False,0,"['420912043002', '420912044002', '420912044001']","('+40.0090540', '-075.2197260')"
420912052003,091,840.0,725.0,0.8630952380952381,35.0,False,0,"['420454083003', '420454083001', '420912052002', '420912051001', '420912053001', '420912052001']","('+40.0199443', '-075.3038829')"
420912047021,091,928.0,724.0,0.7801724137931034,39.0,False,0,"['420912046004', '420912047022', '420912047011', '420912044003', '420912044002', '420912047023']","('+40.0191298', '-075.2311353')"
420912046005,091,766.0,680.0,0.8877284595300261,32.0,False,0,"['420912046003', '420912046004', '420912044004', '420912056002', '420912045001', '420912044001']","('+40.0100014', '-075.2472743')"
420912051002,091,547.0,497.0,0.9085923217550275,23.0,False,0,"['420454096023', '420454083003', '420912051001', '420912050001']","('+40.0200100', '-075.3185671')"
420912047022,091,1501.0,1279.0,0.8520986009327115,63.0,False,0,"['420912046003', '420912046004', '420912047021', '420912047011', '420912046002', '420912047023']","('+40.0240211', '-075.2422874')"
420912047011,091,1175.0,1129.0,0.9608510638297872,50.0,False,0,"['420912048001', '420912046001', '420912047021', '420912047022', '420912046002', '420912047023', '420912047012']","('+40.0348491', '-075.2503448')"
420912049001,091,1194.0,1081.0,0.9053601340033501,50.0,True,1222,"['420912049004', '420912042001', '420912048003', '420912059041', '420912049002', '420912059061']","('+40.0553251', '-075.3170575')"
420912044003,091,907.0,827.0,0.9117971334068358,38.0,False,0,"['420912046004', '420912047021', '420912044002', '420912044004', '420912044001']","('+40.0093881', '-075.2362180')"
420912049003,091,1275.0,967.0,0.7584313725490196,54.0,False,0,"['420454096021', '420454096023', '420454097021', '420912049004', '420912049002', '420912050001']","('+40.0309148', '-075.3286153')"
420912048002,091,1965.0,1656.0,0.8427480916030534,83.0,False,0,"['420912048001', '420912046001', '420912048003', '420912054001', '420912047012', '420912052001']","('+40.0414195', '-075.2741983')"
420912056004,091,1078.0,954.0,0.8849721706864564,45.0,False,0,"['420912045003', '420912056003', '420912054001', '420912054002', '420912045004', '420912056001']","('+40.0037921', '-075.2621066')"
420912043002,091,1158.0,953.0,0.8229706390328152,49.0,False,0,"['420912045002', '420912043001', '420912044001']","('+40.0009300', '-075.2349618')"
420912044002,091,1035.0,951.0,0.9188405797101449,44.0,False,0,"['420912046004', '420912043001', '420912047021', '420912044003', '420912044001']","('+40.0138867', '-075.2253072')"
420912055021,091,908.0,763.0,0.8403083700440529,38.0,False,0,"['420912054003', '420912055022', '420912055012', '420912055033', '420912054002', '420912055031', '420912055024']","('+39.9960367', '-075.2749783')"
420912054002,091,1778.0,1237.0,0.6957255343082115,75.0,False,0,"['420912054003', '420912054001', '420912056004', '420912055021', '420912055031', '420912045004']","('+39.9964721', '-075.2637388')"
420912046002,091,1371.0,1160.0,0.8460977388767323,58.0,False,0,"['420912046003', '420912046001', '420912047022', '420912047011', '420912056002', '420912056001']","('+40.0177784', '-075.2580534')"
420912044004,091,705.0,628.0,0.8907801418439716,30.0,False,0,"['420912046004', '420912046005', '420912044003', '420912044001']","('+40.0080707', '-075.2404437')"
420912047023,091,989.0,743.0,0.7512639029322548,42.0,False,0,"['420912047021', '420912047022', '420912047011']","('+40.0277654', '-075.2367098')"
420912056002,091,719.0,653.0,0.9082058414464534,30.0,False,0,"['420912045003', '420912056003', '420912046003', '420912046005', '420912046002', '420912056001', '420912045001']","('+40.0090873', '-075.2578502')"
420912055031,091,2073.0,1496.0,0.7216594307766522,87.0,False,0,"['420912055033', '420912055021', '420912054002', '420912055032']","('+39.9877647', '-075.2660039')"
420912055023,091,1013.0,904.0,0.8923988153998026,43.0,False,0,"['420454088004', '420454088003', '420454088005', '420912055022', '420912055012', '420912055013', '420912055014', '420912055024']","('+39.9963661', '-075.2880544')"
420912055011,091,746.0,625.0,0.8378016085790885,31.0,False,0,"['420912054003', '420912054004', '420912055012', '420912055013', '420912053002']","('+40.0053442', '-075.2902466')"
420912055013,091,1460.0,1018.0,0.6972602739726027,62.0,False,0,"['420912055012', '420912055023', '420912055011', '420912055014', '420912053002']","('+40.0020081', '-075.2921270')"
420912055014,091,849.0,501.0,0.5901060070671378,36.0,False,0,"['420454088004', '420454088003', '420454088001', '420454088002', '420912055023', '420912055013', '420912053002']","('+40.0008538', '-075.2948554')"
420912045004,091,1409.0,1347.0,0.9559971611071683,59.0,False,0,"['420912045003', '420912056004', '420912054002']","('+39.9975411', '-075.2554094')"
420912056001,091,1735.0,1431.0,0.8247838616714698,73.0,False,0,"['420912056003', '420912046001', '420912054001', '420912056004', '420912046002', '420912056002']","('+40.0102590', '-075.2675565')"
420912053002,091,1295.0,869.0,0.6710424710424711,55.0,False,0,"['420454083001', '420454088001', '420912054004', '420912055011', '420912055013', '420912055014', '420912053001']","('+40.0073789', '-075.2966638')"
420912055032,091,1527.0,1216.0,0.796332678454486,64.0,False,0,"['420454089001', '420912055033', '420912055031']","('+39.9810430', '-075.2748952')"
420912045001,091,883.0,792.0,0.8969422423556059,37.0,False,0,"['420912045003', '420912045002', '420912046005', '420912056002', '420912044001']","('+40.0045061', '-075.2474536')"
420912053001,091,746.0,441.0,0.5911528150134048,31.0,False,0,"['420454083001', '420912054004', '420912052002', '420912052003', '420912053002', '420912054005', '420912052001']","('+40.0094948', '-075.3021515')"
420912050001,091,2594.0,1698.0,0.6545875096376252,109.0,False,0,"['420454096023', '420912048003', '420912051001', '420912049002', '420912051002', '420912049003']","('+40.0299092', '-075.3120932')"
420912054005,091,1188.0,1019.0,0.8577441077441077,50.0,True,1440,"['420912054003', '420912054004', '420912054001', '420912053001', '420912052001']","('+40.0125832', '-075.2846316')"
420912047012,091,954.0,833.0,0.8731656184486373,40.0,False,0,"['420912048001', '420912046001', '420912047011', '420912048002']","('+40.0384771', '-075.2587281')"
420912052001,091,1128.0,1067.0,0.9459219858156028,48.0,False,0,"['420912054004', '420912052002', '420912048003', '420912051001', '420912054001', '420912052003', '420912048002', '420912053001', '420912054005']","('+40.0212932', '-075.2911547')"
420912055024,091,922.0,869.0,0.9425162689804772,39.0,False,0,"['420912055022', '420912055012', '420912055021', '420912055023']","('+39.9954208', '-075.2813722')"
420912044001,091,715.0,449.0,0.627972027972028,30.0,False,0,"['420912045002', '420912043001', '420912046005', '420912044003', '420912043002', '420912044002', '420912044004', '420912045001']","('+40.0044888', '-075.2360519')"
